class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Aves,Bubo scandiacus,m,820,408,291.884934086629,4,5255.332346423273,0.0198669545343787,removal,81.31120260478929,6.87577019764451,30.21062542820493,5.048496651252313,0.0010429800311627,-5.303111436697007,0.5193960040737662,5.984083483686375,
Aves,Pavo cristatus,m,2045,714,269.65620437956204,4,5867.79949570522,0.0119691323016556,removal,71.4056739679072,2.991325901927819,19.09929955931509,2.776275478588036,0.19637793999035,-6.340738426038354,0.622973120594666,6.87946844850881,
Aves,Threskiornis aethiopicus,m,707,270,331.7814465408805,4,6737.933163665502,0.0166417739426691,removal,106.37100838287732,0.6779810527581537,0.9618909408738574,0.5997231847627753,0.0010000505644341,-1.0386465461414054,1.3729601747343991,1.6038915374838143,
Reptilia,Malayopython reticulatus,f,130,71,459.867901234568,4,6294.449642296282,0.0282320225421822,removal,78.35633111419156,3.657965681491501,5.220545513524356,1.1404839375676337,0.0010455859428998,-2.973792581429913,1.6769906461726671,4.5774827172563874,
Aves,Strix nebulosa,f,319,175,287.1052380952381,4,5025.578961823989,0.0177790354328334,removal,108.32675887900405,6.1083113729711735,43.52594433363053,7.061557004406645,0.0010624125149343,-5.731283996134168,0.3499936092039257,6.163788567658506,
Amphibia,Leptodactylus fallax,m,221,122,203.37786885245905,4,2484.918380166545,0.0305875339916821,production,109.44931901106612,0.6422797426914437,0.0001000000308934,0.3458363282483732,4.999999453947858,0.9283000225594102,2.3173492982705777,0.0002891542117623,
Aves,Tadorna tadornoides,m,98,61,250.6,4,3547.3168419495096,0.027439966373164,removal,125.05657388502732,0.4014610786003905,14.545126614225683,2.8163795380492056,0.1006750278875873,-5.093204193942299,0.2249730743521005,5.16447673963024,
Aves,Polytelis swainsonii,m,119,50,223.646551724138,4,3640.905660004059,0.0295729695320829,removal,52.84208082500845,2.104519841268098,5.273064221533905,1.391464639450527,0.0010033196288977,-3.0333536197992075,1.042567873204112,3.7895783134066394,
Mammalia,Notomys alexis,f,263,165,98.53296089385476,4,1343.8889385370835,0.03014911593818,removal,83.16950776102021,7.914891542838997,23.819213653438677,4.090257751789074,0.0010632806510613,-4.855871949226589,0.6878152611918114,5.823401628667576,
Aves,Nymphicus hollandicus,m,529,225,243.9271604938272,4,4499.995041157477,0.0161142774608716,removal,79.54742287006229,3.92564956823048,15.923261294723265,3.135451046273717,0.0010006207549399,-4.452449202547464,0.6319107445229748,5.078459545285212,
Mammalia,Leopardus pardalis,m,403,219,422.77463768115945,4,6171.798957188988,0.0323001453543529,removal,56.99363860813901,10.958664489492552,13.231700317124488,1.731101524456329,0.0010318461495169,-4.478286202661006,1.9123011075235867,7.643514912437065,
Mammalia,Tragelaphus angasii,f,1753,937,188.13136363636363,4,3327.798224049103,0.0245364657367197,removal,68.18202708521858,6.973076380449928,26.962911729810106,4.521727284180713,0.0010194593196211,-5.191903904005303,0.5839932745491402,5.962967254602018,
Mammalia,Lama guanicoe,m,1112,406,212.5940325497288,4,4998.578215820182,0.0332711792035379,removal,134.2748866879847,4.600877511055827,64.38403283003468,10.051248871730971,0.0010001831739723,-6.176704493818296,0.2134028962360991,6.405575431637563,
Mammalia,Monodelphis domestica,f,265,178,102.69722222222222,4,1157.5181985706158,0.0112348523201487,removal,56.26860591513105,7.611508031559722,9.158483269372663,1.4825655540875469,0.0010116579823638,-3.610450302743725,1.8608932024537868,6.177455859622546,
Aves,Neophema pulchella,m,110,60,150.71612903225807,4,3536.362207184964,0.0256187190286648,removal,94.18272539321332,0.0002325821596693,7.529787031889364,1.9554020898838396,0.1954554612996173,-3.850702001273216,0.0077992371208963,3.850761472969823,
Amphibia,Dendrobates auratus,m,239,155,200.22592592592596,4,2975.9680671232777,0.0191950322035016,removal,70.40300028398633,0.5179685805056797,4.87306242477124,1.1759025336847329,0.2517431376842247,-3.923861036390509,0.612040811338032,4.144104026633333,
Aves,Lagonosticta senegala,f,120,74,72.61190476190477,4,1159.4746394583767,0.0456581571254927,removal,82.78422283101827,5.284342886013344,35.970118553361424,6.11605633859614,0.001050508697304,-5.449254432146834,0.3758581897195246,5.881260171912983,
Mammalia,Mustela sibirica,f,173,78,147.52604166666669,4,2133.682620811632,0.0402189334389052,removal,63.61783249536529,9.497441501220576,17.715663930156996,2.6911447061580565,0.0010004199310495,-4.8183745563272335,1.1451602447004756,6.582947356795358,
Mammalia,Muntiacus reevesi,f,1701,815,207.0845807033364,4,3706.054064484674,0.0114760967530268,removal,80.93247311701998,7.451405910256272,27.483464980969437,4.3574110437209175,0.0199901390045711,-5.452265528191682,0.6264560116281963,6.307292267176273,
Mammalia,Cebus capucinus,m,220,48,294.67464788732394,5,1186.8666680059237,0.0284566095603631,removal,100.71705042896792,1.0,12.18171734230678,0.2611395234468248,0.1598775366717259,-44.73362434042084,3.8293705479769233,46.6483096144093,9.79331763873164
Aves,Ara macao,f,908,239,465.53132075471694,4,9177.701755154774,0.0295974064149283,removal,111.72916780598462,5.815341250908362,10.593612649122296,1.9094558987287369,0.0010262802957747,-4.025200073374413,1.2629261916190884,5.5479745073846605,
Mammalia,Axis axis,m,2962,1409,116.53244968090328,4,3243.238343023633,0.0363327924148284,removal,213.50860227411613,12.600399607669532,226.4052974089988,28.2182493367125,0.0200512518083026,-7.800097553139235,0.125794627278629,8.023364408877097,
Chondrichthyes,Hypanus americanus,f,175,60,103.66627906976744,4,3765.046571868732,0.0425175533590309,removal,174.9535530260764,0.0005157415478996,55.436093625812205,7.889378920874858,0.0845526460807632,-7.02664129978066,0.002878546465924,7.026673985594909,
Aves,Dendrocygna eytoni,m,211,111,221.7553191489362,4,4157.959264394768,0.0175212712892426,removal,91.67912965174764,2.222080209545404,3.512021692254443,1.064023951803848,0.0010143514822275,-2.2565108458426506,1.4009687932417767,3.3006979648348,
Aves,Dendrocygna arborea,f,272,112,230.5170542635659,4,4486.582417806345,0.0259641503452385,removal,93.08722297800703,7.081354098832596,21.510771484204085,3.624331443640828,0.001004792495308,-4.958181864497441,0.7342268275121878,5.935100533353926,
Mammalia,Aepyceros melampus,m,1586,945,72.19585006693441,4,1927.650255326356,0.0465220971939497,removal,153.24276662478223,0.0034500066115462,95.30684675096074,15.013634952118544,0.00122568917556,-6.347904558196724,0.0039122275911775,6.348019453977212,
Mammalia,Rucervus duvaucelii,f,944,507,254.52876901798064,4,4392.661668003101,0.0115512698350152,removal,80.68303045304492,8.346959911442665,19.314008845936986,3.171549584329852,0.0010301363580154,-4.773858483885202,0.9109460525959454,6.089770420542875,
Aves,Amazonetta brasiliensis,f,480,227,163.14592592592592,4,2946.683808040756,0.0251363076082822,removal,126.12108539720066,4.066365482291872,16.68007513864797,2.3106168528855533,0.1986817150643967,-6.338953331535969,0.8727206826627274,7.21888404726967,
Aves,Neochmia ruficauda,f,113,69,135.76666666666668,4,1647.6923220015778,0.0160233113339679,removal,50.26265677902848,1.7005653055014944,5.048972423905057,1.0320826218648993,0.2265450095666409,-4.0681721426212745,1.2635202067727962,4.892023484303927,
Aves,Euphonia violacea,m,109,70,61.903260869565216,4,1070.3780946196753,0.0285524477156526,removal,128.05111721600406,2.85692044255732,42.0616825235457,7.217504052024208,0.0010603926295184,-5.629816347781768,0.2341865975926835,5.827732443288225,
Mammalia,Ovis dalli,m,495,202,113.25,4,3049.294204687648,0.028599697481829,removal,113.1646463368088,6.483354703630488,58.2591688437337,9.097625053598325,0.0010026650566004,-6.047456469989138,0.2798799948376342,6.403777744246652,
Mammalia,Pan troglodytes,m,1145,357,442.2768224299065,4,12851.518186020843,0.0153924642997188,removal,119.70749298483132,8.26218010855352,35.245562302684974,4.252492880582286,0.1312288635458246,-7.316760573658565,0.6759331306897036,8.28821194824878,
Aves,Aptenodytes patagonicus,m,628,225,579.2260700389105,4,8879.16798500465,0.0212637364964404,removal,110.03329044091517,8.421314968524603,12.540824009817436,1.9135016283145525,0.001003685611367,-4.353362653206884,1.5165653156301304,6.553861164395049,
Mammalia,Cervus nippon,f,2893,1323,258.4284020327499,4,4654.295927662823,0.0136509599174453,removal,110.8651042659767,8.32810100584784,23.2944510951396,3.807746540128267,0.001059250616593,-5.024074052883587,0.7578878760783273,6.11764749823787,
Mammalia,Lemur catta,f,5237,1959,331.453758445946,4,6342.491195215278,0.0152828643780236,removal,69.02526784106158,7.751304994328124,23.03988657969764,3.825417142617197,0.0010013288773178,-5.009710932968262,0.7277942382891983,6.022842926859129,
Aves,Surnia ulula,m,163,98,190.9333333333333,4,2911.2588220500465,0.0235135261267339,removal,109.93468516808936,1.225768342455129,6.261788776171544,1.3166268351331256,0.2138890758043142,-4.2904370883286855,0.8408944727889281,4.755932819444932,
Aves,Anas bahamensis,m,514,262,226.24674922600624,4,4227.568931800999,0.0156769474733567,removal,46.90448678703979,0.7388886611530374,1.5524424150635248,0.7632309386713678,0.0010000417356112,-1.549987067539962,1.1262467070713045,2.034040205138979,
Aves,Eudyptula minor,m,439,246,238.0661921708185,4,3510.845483266879,0.018048733475671,removal,67.60642616380937,4.677175032429286,16.013207945541737,3.0414405483961917,0.0011316532813224,-4.496099861803308,0.711070202242942,5.265007712870075,
Mammalia,Petrogale xanthopus,f,303,216,87.15108481262328,4,2433.588495726897,0.0194173234201958,removal,78.79602002771571,9.272629830473337,38.49942814032297,5.997992607423549,0.0010337349381009,-5.645741073967792,0.5076864066088126,6.418718838144831,
Mammalia,Bos frontalis,f,168,104,318.8103703703704,4,4881.867494596223,0.0372101853651855,removal,76.53852082788944,5.9028969637448245,15.332452782253563,2.7507959168269465,0.0010074360839787,-4.500880717702492,0.8832308506794864,5.573824175200756,
Mammalia,Nasua nasua,m,1377,705,220.7150432900433,4,3975.42283472297,0.0271359763613986,removal,69.74178229738027,14.834902427064035,26.33130141869907,3.8418700332705775,0.0010548152405691,-4.9230843420972565,1.0025353108429749,6.853772040873353,
Aves,Cyanoliseus patagonus,m,235,121,322.97175572519086,4,5409.237411364883,0.0242594572746656,removal,129.93519250070676,4.723923277714899,28.311544063973034,4.680230071445056,0.0338430116623816,-5.544509998223967,0.4643914497756364,6.049177846342848,
Aves,Grus canadensis,m,318,128,414.0854651162791,4,8190.577861002509,0.0385302494456018,removal,50.75332537200302,7.936880850945302,24.975250977096856,4.053207204063968,0.0010983636267748,-5.182762561598535,0.695066127199169,6.1618490542638185,
Mammalia,Damaliscus pygargus,f,968,653,246.51656590084644,4,3584.6574468539657,0.0133532351765628,removal,73.2694092108868,10.100687467803075,26.36374220075392,4.137104012475594,0.0010232243452859,-5.151767613910848,0.7682083563152242,6.372511331901025,
Mammalia,Chlorocebus aethiops,m,418,116,318.11400000000003,4,6611.991125063737,0.0304847455685828,removal,71.42995344102383,7.720892239975971,23.539153166641345,3.8806100924915854,0.0010179733584887,-5.071034341927004,0.7160341516207211,6.065838258831047,
Aves,Eudromia elegans,f,508,396,85.88362068965517,4,1233.978385394686,0.0223509395349805,removal,84.01052015204914,0.0008257798224796,6.313049439864192,1.5639768860215155,0.2408520761610958,-4.036272278940898,0.018373919237604,4.036536278949422,
Mammalia,Colobus angolensis,m,151,54,278.31176470588235,5,661.0001586729992,0.0318300589098568,removal,83.67828833707608,1.0,21.233169917135257,0.7445319935700806,0.1455017980265233,-27.847251825564037,1.343125626079456,28.51881463860376,9.386399900395926
Aves,Tauraco erythrolophus,m,296,133,223.43896103896105,4,4397.227779540287,0.0306988818933845,removal,167.24244119483046,3.346383773080991,49.16079985681738,7.697371672421116,0.0260881542041824,-6.169327660299951,0.2376541571551362,6.386699505878796,
Mammalia,Saguinus midas,f,684,371,209.5537473233405,4,3784.6147351584686,0.0141140557692259,removal,94.83003696007654,5.465586886955079,27.81692592609617,3.786412140951098,0.1459136903795196,-6.624776054177192,0.6174339664748495,7.346512976030368,
Aves,Tockus erythrorhynchus,m,192,101,218.55546218487396,4,3928.738868660284,0.033870459916396,removal,152.5414909478277,3.2244150756476424,48.98398061594329,8.127650804265116,0.00106331113203,-5.828470516137377,0.2209329213396945,6.026831343472354,
Aves,Syrmaticus reevesii,f,355,149,157.02743902439025,4,2523.811169972077,0.0228253000251183,removal,63.594497696030885,3.9703152015266223,13.390269892752348,1.96123474601264,0.2149376450774592,-5.815271382060011,1.0159747498630556,6.827469235886182,
Mammalia,Pongo pygmaeus,m,368,143,552.9138755980861,4,11758.739899657669,0.0325394176143128,removal,61.95688735600561,8.340783959362952,17.86488393499799,2.871613576334156,0.0012790838571737,-4.76891879470727,1.005720814149043,6.2212005411271045,
Mammalia,Tragelaphus angasii,m,1856,908,93.51835443037976,4,1950.0973381027527,0.0140558367779083,removal,165.08012269204482,2.730893535553276,36.920804876371015,6.195617028251999,0.0288872842515402,-5.738792108431174,0.2667275157079057,5.959181257978379,
Aves,Lathamus discolor,f,235,124,98.73115942028986,4,1525.66413245677,0.0162051496166543,removal,79.77231228398159,6.826559310124644,27.11183052493925,4.579970523629775,0.0010140869643828,-5.174389386920128,0.5704771462991363,5.919651749953238,
Aves,Larosterna inca,f,982,551,230.01072507552877,4,4649.646620672645,0.036667982194509,removal,258.46732143708505,2.1685225381267,73.67815726712192,11.55113071319962,0.0010129212737001,-6.284570558543211,0.1274845254722794,6.378436803847175,
Aves,Dacelo leachii,f,125,50,352.92,4,5093.970427042364,0.0319459728984594,removal,98.2988068361301,7.941714017004894,15.469360002492031,2.5115201102227185,0.0010083580587915,-4.578304170126637,1.1220713199847696,6.159361392141204,
Aves,Polyplectron napoleonis,f,529,311,175.70233766233767,4,3257.686291070765,0.0182564700355325,removal,192.95335224294104,0.0001270943239618,36.13208659243902,6.764718805901544,0.0011030462701081,-5.341245376490069,0.001666530740652,5.341254770400416,
Aves,Eudyptula minor,f,394,232,230.6465648854962,4,3401.7200842644124,0.0174193884603634,removal,92.2677292120643,4.689965796414463,25.620760172913847,4.597250790988392,0.0010636166042815,-5.06297749088046,0.471071295507156,5.573061235453173,
Mammalia,Equus quagga,m,3086,926,210.67225755166933,4,5764.12086735481,0.03611479494595,removal,90.30735562788324,6.580909344494452,62.06450650627831,9.554606627458844,0.0010438986296522,-6.151383738302861,0.2684912536196213,6.4957678454194046,
Aves,Polytelis alexandrae,f,157,74,229.3807692307693,4,3438.672720245004,0.0221488797275987,removal,90.7004134610761,2.409827487140393,16.428152262830796,3.39831109989668,0.0010384577236904,-4.479648293448895,0.4568039418251063,4.834210812344481,
Mammalia,Eulemur macaco,m,395,216,427.4090225563909,4,6472.556652863908,0.0149247521297856,removal,66.25286907586269,7.1910221617195225,16.588942999766818,2.1277331105269046,0.1352648830579602,-6.106701942373499,1.260312262151698,7.796533746499244,
Mammalia,Mephitis mephitis,m,457,259,182.67876712328768,4,2653.210373508464,0.0218695678729798,removal,52.175747462082654,15.50484036597736,21.48306291349884,2.8928579666145104,0.0010013489759573,-4.7463936663917945,1.3611517266170563,7.426241855434162,
Mammalia,Mephitis mephitis,f,466,254,193.04983050847457,4,2719.3102716374333,0.0253337998075179,removal,51.73565801000223,14.16180123369292,17.84710626321612,2.320422240754883,0.0010182866595137,-4.639761443963399,1.621781073705361,7.691318394453104,
Aves,Cardinalis cardinalis,f,122,51,110.51896551724138,4,2200.4520165672257,0.0357198517783568,removal,196.04215173004195,3.6548440842831207,55.79112699632402,9.024220283799975,0.0010019530932449,-5.979874521797364,0.2118481809824031,6.182376453783899,
Aves,Polyplectron bicalcaratum,m,209,99,252.61538461538464,4,4097.571303839959,0.0203672602921512,removal,81.4306933330372,1.6089123833560024,9.16371728406156,1.7033140650768857,0.2009017247022856,-4.907645198130992,0.7446830426923957,5.379934019183902,
Reptilia,Malacochersus tornieri,m,354,126,390.7968503937008,4,8936.548297332898,0.0229941218444027,removal,544.5558459740132,0.1311081377540093,7.481855486699401,1.2949618062103203,0.4496982147130599,-5.727042590951816,0.2796133256476167,5.777664986579721,
